DECLARANT_ISO,PARTNER_ISO,FLOW,PRODUCT,PERIOD,VALUE_IN_EUROS
DE,GB,2,265,201912,130673295
DE,GB,2,266,201912,18040465
DE,GB,2,267,201912,33396957
DE,GB,2,268,201912,661716
DE,GB,2,271,201912,80689325
DE,GB,2,272,201912,13488891
DE,GB,2,273,201912,31214426
DE,GB,2,274,201912,21202848
DE,GB,2,275,201912,36601378
DE,GB,2,279,201912,51685297
DE,GB,2,281,201912,215462370
DE,GB,2,282,201912,202144855
DE,GB,2,283,201912,58107822
DE,GB,2,284,201912,49601898
DE,GB,2,289,201912,110030278
DE,GB,2,291,201912,1153383410
DE,GB,2,292,201912,42613072
DE,GB,2,293,201912,203353633
DE,GB,2,301,201912,930273
DE,GB,2,302,201912,38528133
DE,GB,2,303,201912,233887849
DE,GB,2,309,201912,17326709
DE,GB,2,30M,201912,92186
DE,GB,2,310,201912,38970274
DE,GB,2,321,201912,44484994
DE,GB,2,322,201912,3464475
DE,GB,2,323,201912,4931020
DE,GB,2,324,201912,16897671
DE,GB,2,325,201912,59159709
DE,GB,2,329,201912,14570506
DE,GB,2,32M,201912,224776
DE,GB,2,32S,201912,23102
DE,GD,1,012,201912,135289
DE,GD,2,231,201912,622
DE,GD,2,234,201912,802
DE,GD,2,242,201912,3500
DE,GD,2,244,201912,1776
DE,GD,2,259,201912,35816
DE,GD,2,281,201912,136969
DE,GD,2,282,201912,15688
DE,GE,1,012,201912,151822
DE,GE,1,081,201912,82405
DE,GE,1,103,201912,1729739
DE,GE,1,106,201912,79279
DE,GE,1,108,201912,557
DE,GE,1,110,201912,70671
DE,GE,1,139,201912,298610
DE,GE,1,141,201912,426813
DE,GE,1,143,201912,9819
DE,GE,1,201,201912,370591
DE,GE,1,211,201912,1550
DE,GE,1,221,201912,217115
DE,GE,1,234,201912,1112
DE,GE,1,242,201912,38800
DE,GE,1,265,201912,10395
DE,GE,1,281,201912,24671
DE,GE,1,289,201912,54623
DE,GE,1,325,201912,21785
DE,GE,2,011,201912,45784
DE,GE,2,012,201912,38504
DE,GE,2,014,201912,148210
DE,GE,2,081,201912,2894
DE,GE,2,089,201912,9455
DE,GE,2,101,201912,137464
DE,GE,2,102,201912,55880
DE,GE,2,103,201912,48770
DE,GE,2,104,201912,7331
DE,GE,2,105,201912,604069
DE,GE,2,106,201912,88694
DE,GE,2,107,201912,105812
DE,GE,2,108,201912,927538
DE,GE,2,109,201912,97555
DE,GE,2,110,201912,463140
DE,GE,2,120,201912,99091
DE,GE,2,131,201912,2626
DE,GE,2,132,201912,53018
DE,GE,2,139,201912,251104
DE,GE,2,141,201912,356914
DE,GE,2,142,201912,1507
DE,GE,2,143,201912,45323
DE,GE,2,151,201912,89690
DE,GE,2,152,201912,50788
DE,GE,2,161,201912,62129
DE,GE,2,162,201912,337098
DE,GE,2,171,201912,195384
DE,GE,2,172,201912,353472
DE,GE,2,192,201912,849707
DE,GE,2,201,201912,97104
DE,GE,2,202,201912,78413
DE,GE,2,203,201912,121595
DE,GE,2,204,201912,496557
DE,GE,2,205,201912,841869
DE,GE,2,211,201912,50052
DE,GE,2,212,201912,2763865
DE,GE,2,221,201912,605381
DE,GE,2,222,201912,977427
DE,GE,2,231,201912,47645
DE,GE,2,232,201912,32700
DE,GE,2,233,201912,29295
DE,GE,2,234,201912,44312
DE,GE,2,235,201912,2832
DE,GE,2,236,201912,24197
DE,GE,2,239,201912,37979
DE,GE,2,241,201912,1500
DE,GE,2,242,201912,3347
DE,GE,2,243,201912,6102
DE,GE,2,244,201912,252256
DE,GE,2,245,201912,54
DE,GE,2,251,201912,80312
DE,GE,2,252,201912,252144
DE,GE,2,254,201912,72
DE,GE,2,257,201912,151608
DE,GE,2,259,201912,206560
DE,GE,2,261,201912,5083
DE,GE,2,262,201912,180828
DE,GE,2,263,201912,113576
DE,GE,2,264,201912,71549
DE,GE,2,265,201912,392836
DE,GE,2,266,201912,397921
DE,GE,2,267,201912,381907
DE,GE,2,268,201912,4800
DE,GE,2,271,201912,411680
DE,GE,2,272,201912,71663
DE,GE,2,273,201912,108275
DE,GE,2,274,201912,192865
DE,GE,2,275,201912,240117
DE,GE,2,279,201912,184717
DE,GE,2,281,201912,457993
DE,GE,2,282,201912,1486908
DE,GE,2,283,201912,11532
DE,GE,2,284,201912,100195
DE,GE,2,289,201912,1360127
DE,GE,2,291,201912,8862414
DE,GE,2,292,201912,71700
DE,GE,2,293,201912,541586
DE,GE,2,303,201912,72281
DE,GE,2,309,201912,15465
DE,GE,2,310,201912,147764
DE,GE,2,321,201912,28983
DE,GE,2,322,201912,283293
DE,GE,2,323,201912,18464
DE,GE,2,324,201912,241399
DE,GE,2,325,201912,870800
DE,GE,2,329,201912,36188
DE,GH,1,011,201912,15703
DE,GH,1,012,201912,4339807
DE,GH,1,102,201912,1007812
DE,GH,1,103,201912,4141
DE,GH,1,104,201912,715381
DE,GH,1,106,201912,3042
DE,GH,1,108,201912,6677343
DE,GH,1,110,201912,275
DE,GH,1,141,201912,901
DE,GH,1,151,201912,26
DE,GH,1,152,201912,27
DE,GH,1,161,201912,767149
DE,GH,1,162,201912,1064
DE,GH,1,204,201912,5424
DE,GH,1,211,201912,129
DE,GH,1,212,201912,18
DE,GH,1,222,201912,1006
DE,GH,1,262,201912,560
DE,GH,1,263,201912,910
DE,GH,1,321,201912,3233
DE,GH,1,322,201912,24394
DE,GH,1,329,201912,1101
DE,GH,2,101,201912,389783
DE,GH,2,102,201912,417387
DE,GH,2,103,201912,4860
DE,GH,2,104,201912,4846
DE,GH,2,105,201912,782330
DE,GH,2,106,201912,290434
DE,GH,2,107,201912,864
DE,GH,2,108,201912,1174745
DE,GH,2,110,201912,495301
DE,GH,2,132,201912,40139
DE,GH,2,139,201912,120848
DE,GH,2,141,201912,414203
DE,GH,2,151,201912,8261
DE,GH,2,152,201912,4279
DE,GH,2,162,201912,4454
DE,GH,2,171,201912,31616
DE,GH,2,172,201912,134692
DE,GH,2,192,201912,220311
DE,GH,2,201,201912,437369
DE,GH,2,202,201912,1227
DE,GH,2,203,201912,129214
DE,GH,2,204,201912,417747
DE,GH,2,205,201912,539394
DE,GH,2,211,201912,6326
DE,GH,2,212,201912,622207
DE,GH,2,221,201912,254896
DE,GH,2,222,201912,355456
DE,GH,2,231,201912,36474
DE,GH,2,232,201912,12605
DE,GH,2,234,201912,21249
DE,GH,2,236,201912,3451
DE,GH,2,239,201912,156085
DE,GH,2,242,201912,774
DE,GH,2,244,201912,276753
DE,GH,2,251,201912,14587
DE,GH,2,252,201912,22428
DE,GH,2,257,201912,181540
DE,GH,2,259,201912,70232
DE,GH,2,261,201912,19872
DE,GH,2,262,201912,183054
DE,GH,2,263,201912,58656
DE,GH,2,264,201912,226027
DE,GH,2,265,201912,345010
DE,GH,2,266,201912,1788907
DE,GH,2,267,201912,96363
DE,GH,2,271,201912,194883
DE,GH,2,272,201912,23403
DE,GH,2,273,201912,169763
DE,GH,2,274,201912,16430
DE,GH,2,275,201912,21856
DE,GH,2,279,201912,150599
DE,GH,2,281,201912,1119252
DE,GH,2,282,201912,868940
DE,GH,2,283,201912,43150
DE,GH,2,284,201912,1064
DE,GH,2,289,201912,1732552
DE,GH,2,291,201912,1314513
DE,GH,2,292,201912,257449
DE,GH,2,293,201912,92293
DE,GH,2,309,201912,8788
DE,GH,2,310,201912,355803
DE,GH,2,322,201912,23428
DE,GH,2,323,201912,16395
DE,GH,2,324,201912,5528
DE,GH,2,325,201912,199599
DE,GH,2,329,201912,4060
DE,GI,1,257,201912,5
DE,GI,1,291,201912,449075
DE,GI,2,120,201912,967077
DE,GI,2,139,201912,14231
DE,GI,2,141,201912,13962
DE,GI,2,143,201912,2822
DE,GI,2,151,201912,1696
DE,GI,2,152,201912,3474
DE,GI,2,162,201912,2100
DE,GI,2,172,201912,15
DE,GI,2,201,201912,413
DE,GI,2,203,201912,18173
DE,GI,2,204,201912,2945
DE,GI,2,205,201912,4855
DE,GI,2,212,201912,47641
DE,GI,2,221,201912,5579
DE,GI,2,222,201912,8290
DE,GI,2,239,201912,2930
DE,GI,2,251,201912,51643
DE,GI,2,257,201912,6944
DE,GI,2,259,201912,339
DE,GI,2,262,201912,70101
DE,GI,2,263,201912,392764
DE,GI,2,264,201912,38254
DE,GI,2,265,201912,92351
DE,GI,2,267,201912,7159
DE,GI,2,271,201912,13132
DE,GI,2,273,201912,3442
DE,GI,2,274,201912,3120
DE,GI,2,279,201912,5236
DE,GI,2,281,201912,1616084
DE,GI,2,282,201912,2933
DE,GI,2,289,201912,74
DE,GI,2,291,201912,59836
DE,GI,2,309,201912,58496
DE,GI,2,310,201912,1790
DE,GI,2,321,201912,22620
DE,GI,2,325,201912,9014
DE,GL,1,102,201912,2582
DE,GL,2,108,201912,2050
DE,GL,2,139,201912,1222
DE,GL,2,141,201912,17138
DE,GL,2,143,201912,4175
DE,GL,2,151,201912,3698
DE,GL,2,152,201912,11067
DE,GL,2,172,201912,32000
DE,GL,2,205,201912,9765
DE,GL,2,212,201912,966
DE,GL,2,221,201912,1923
DE,GL,2,222,201912,31054
DE,GL,2,257,201912,1647
DE,GL,2,259,201912,7630
DE,GL,2,262,201912,17011
DE,GL,2,263,201912,50527
DE,GL,2,264,201912,8769
DE,GL,2,265,201912,11252
DE,GL,2,267,201912,3601
DE,GL,2,271,201912,8904
DE,GL,2,273,201912,331
DE,GL,2,274,201912,5912
DE,GL,2,275,201912,1368
DE,GL,2,279,201912,8782
DE,GL,2,281,201912,4351
DE,GL,2,282,201912,10227
DE,GL,2,289,201912,321
DE,GL,2,291,201912,118826
DE,GL,2,303,201912,62925
DE,GL,2,322,201912,3062
DE,GL,2,323,201912,3418
DE,GL,2,325,201912,1897
DE,GL,2,329,201912,575
DE,GM,2,101,201912,17643
DE,GM,2,103,201912,6565
DE,GM,2,104,201912,1698
DE,GM,2,105,201912,61333
DE,GM,2,106,201912,1322
DE,GM,2,107,201912,1086
DE,GM,2,108,201912,8010
DE,GM,2,110,201912,21795
DE,GM,2,139,201912,1562
DE,GM,2,141,201912,6105
DE,GM,2,151,201912,590
DE,GM,2,162,201912,4350
DE,GM,2,204,201912,2157
DE,GM,2,205,201912,26909
DE,GM,2,212,201912,18088
DE,GM,2,221,201912,2045
DE,GM,2,222,201912,517
DE,GM,2,234,201912,871
DE,GM,2,242,201912,120
DE,GM,2,257,201912,2482
DE,GM,2,259,201912,15051
DE,GM,2,262,201912,10
DE,GM,2,263,201912,20369
DE,GM,2,264,201912,8358
DE,GM,2,265,201912,56692
DE,GM,2,271,201912,7725
DE,GM,2,273,201912,7017
DE,GM,2,275,201912,6921
DE,GM,2,279,201912,10141
DE,GM,2,281,201912,76072
DE,GM,2,282,201912,18818
DE,GM,2,289,201912,8950
DE,GM,2,291,201912,266929
DE,GM,2,292,201912,4050
DE,GM,2,293,201912,15674
DE,GM,2,309,201912,3761
DE,GM,2,310,201912,30768
DE,GM,2,323,201912,431
DE,GM,2,324,201912,30
DE,GN,2,101,201912,86117
DE,GN,2,104,201912,623
DE,GN,2,105,201912,13187
DE,GN,2,106,201912,1372
DE,GN,2,108,201912,143234
DE,GN,2,110,201912,51580
DE,GN,2,139,201912,102953
DE,GN,2,141,201912,117355
DE,GN,2,151,201912,6880
DE,GN,2,172,201912,878
DE,GN,2,192,201912,33752
DE,GN,2,201,201912,32765
DE,GN,2,203,201912,3598
DE,GN,2,204,201912,11659
DE,GN,2,205,201912,163156
DE,GN,2,211,201912,251
DE,GN,2,212,201912,180565
DE,GN,2,221,201912,17558
DE,GN,2,222,201912,6231
DE,GN,2,231,201912,19201
DE,GN,2,234,201912,9398
DE,GN,2,242,201912,10521
DE,GN,2,244,201912,27541
DE,GN,2,252,201912,2313
DE,GN,2,257,201912,235167
DE,GN,2,259,201912,45001
DE,GN,2,261,201912,100
DE,GN,2,262,201912,9050
DE,GN,2,263,201912,35732
DE,GN,2,264,201912,9328
DE,GN,2,265,201912,435685
DE,GN,2,266,201912,20900
DE,GN,2,271,201912,70032
DE,GN,2,272,201912,181
DE,GN,2,273,201912,55951
DE,GN,2,274,201912,3945
DE,GN,2,275,201912,45235
DE,GN,2,279,201912,11902
DE,GN,2,281,201912,1053586
DE,GN,2,282,201912,572084
DE,GN,2,289,201912,5264045
DE,GN,2,291,201912,300471
DE,GN,2,292,201912,142604
DE,GN,2,293,201912,202141
DE,GN,2,309,201912,1140
DE,GN,2,310,201912,79929
DE,GN,2,323,201912,5
DE,GN,2,324,201912,45
DE,GN,2,325,201912,23032
DE,GN,2,329,201912,182
DE,GQ,2,101,201912,72730
DE,GQ,2,110,201912,851994
DE,GQ,2,141,201912,20905
DE,GQ,2,151,201912,6166
DE,GQ,2,172,201912,384
DE,GQ,2,204,201912,1071
DE,GQ,2,221,201912,2
DE,GQ,2,222,201912,8
DE,GQ,2,231,201912,9816
DE,GQ,2,234,201912,385
DE,GQ,2,242,201912,3
DE,GQ,2,257,201912,2477
DE,GQ,2,259,201912,4
DE,GQ,2,264,201912,150
DE,GQ,2,265,201912,921
DE,GQ,2,266,201912,35264
DE,GQ,2,279,201912,1298
DE,GQ,2,281,201912,25502
DE,GQ,2,282,201912,26823
DE,GQ,2,291,201912,2472760
DE,GQ,2,293,201912,1003
DE,GQ,2,325,201912,16736
DE,GR,1,011,201912,2294209
DE,GR,1,012,201912,8287399
DE,GR,1,013,201912,1616
DE,GR,1,014,201912,144316
DE,GR,1,023,201912,1980
DE,GR,1,030,201912,916173
DE,GR,1,081,201912,2188
DE,GR,1,089,201912,48952
DE,GR,1,101,201912,1231894
DE,GR,1,102,201912,1020106
DE,GR,1,103,201912,15033146
DE,GR,1,104,201912,2679875
DE,GR,1,105,201912,9715356
DE,GR,1,106,201912,2706091
DE,GR,1,107,201912,1204584
DE,GR,1,108,201912,4759236
DE,GR,1,10M,201912,2097648
DE,GR,1,110,201912,5896894
DE,GR,1,120,201912,796042
DE,GR,1,131,201912,541294
DE,GR,1,132,201912,189181
DE,GR,1,139,201912,2376158
DE,GR,1,13M,201912,83916
DE,GR,1,141,201912,5240951
DE,GR,1,142,201912,136990
DE,GR,1,143,201912,746279
DE,GR,1,14M,201912,1329226
DE,GR,1,151,201912,86089
DE,GR,1,152,201912,11159
DE,GR,1,162,201912,172292
DE,GR,1,171,201912,499767
DE,GR,1,172,201912,1018972
DE,GR,1,17M,201912,92904
DE,GR,1,181,201912,2955
DE,GR,1,201,201912,397004
DE,GR,1,203,201912,133070
DE,GR,1,204,201912,1185191
DE,GR,1,205,201912,1530397
DE,GR,1,206,201912,18285
DE,GR,1,20M,201912,126139
DE,GR,1,211,201912,601062
DE,GR,1,212,201912,35745009
DE,GR,1,221,201912,141127
DE,GR,1,222,201912,3071391
DE,GR,1,231,201912,24662
DE,GR,1,234,201912,18234
DE,GR,1,236,201912,25998
DE,GR,1,237,201912,37713
DE,GR,1,239,201912,585
DE,GR,1,23M,201912,31937
DE,GR,1,241,201912,342443
DE,GR,1,242,201912,406282
DE,GR,1,243,201912,58817
DE,GR,1,244,201912,19235137
DE,GR,1,251,201912,417460
DE,GR,1,252,201912,2565
DE,GR,1,257,201912,51366
DE,GR,1,259,201912,1263527
DE,GR,1,25M,201912,15351
DE,GR,1,261,201912,2646019
DE,GR,1,262,201912,334885
DE,GR,1,263,201912,771015
DE,GR,1,264,201912,570441
DE,GR,1,265,201912,1485572
DE,GR,1,267,201912,2916739
DE,GR,1,271,201912,229454
DE,GR,1,272,201912,2823947
DE,GR,1,273,201912,3488574
DE,GR,1,274,201912,163438
DE,GR,1,275,201912,1819907
DE,GR,1,279,201912,516174
DE,GR,1,281,201912,240330
DE,GR,1,282,201912,1229399
DE,GR,1,283,201912,18528
DE,GR,1,284,201912,5556
DE,GR,1,289,201912,169530
DE,GR,1,291,201912,654400
DE,GR,1,292,201912,159105
DE,GR,1,293,201912,59579
DE,GR,1,303,201912,51548
DE,GR,1,309,201912,821390
DE,GR,1,30M,201912,10231
DE,GR,1,310,201912,1253373
DE,GR,1,321,201912,10165
DE,GR,1,322,201912,96111
DE,GR,1,323,201912,29997
DE,GR,1,324,201912,27612
DE,GR,1,325,201912,118489
DE,GR,1,329,201912,70612
DE,GR,1,32M,201912,1541
DE,GR,2,011,201912,415675
DE,GR,2,012,201912,838073
DE,GR,2,013,201912,197614
DE,GR,2,014,201912,1203834
DE,GR,2,01M,201912,18151
DE,GR,2,022,201912,1051
DE,GR,2,023,201912,2699
DE,GR,2,030,201912,4393
DE,GR,2,081,201912,99870
DE,GR,2,089,201912,98972
DE,GR,2,101,201912,16000252
DE,GR,2,102,201912,2356883
DE,GR,2,103,201912,2996425
DE,GR,2,104,201912,339480
DE,GR,2,105,201912,16240528
DE,GR,2,106,201912,1907719
DE,GR,2,107,201912,2557917
DE,GR,2,108,201912,11178681
DE,GR,2,109,201912,1328321
DE,GR,2,10M,201912,1004581
DE,GR,2,110,201912,1743161
DE,GR,2,120,201912,3391330
DE,GR,2,131,201912,199614
DE,GR,2,132,201912,187107
DE,GR,2,139,201912,1625980
DE,GR,2,13M,201912,17885
DE,GR,2,141,201912,5357005
DE,GR,2,142,201912,52946
DE,GR,2,143,201912,1466336
DE,GR,2,14M,201912,352086
DE,GR,2,151,201912,800477
DE,GR,2,152,201912,3030856
DE,GR,2,161,201912,72071
DE,GR,2,162,201912,560615
DE,GR,2,16M,201912,1254
DE,GR,2,171,201912,3892952
DE,GR,2,172,201912,4057096
DE,GR,2,17M,201912,260970
DE,GR,2,181,201912,33459
DE,GR,2,192,201912,1841726
DE,GR,2,201,201912,14872678
DE,GR,2,202,201912,1150734
DE,GR,2,203,201912,2223612
DE,GR,2,204,201912,7358329
DE,GR,2,205,201912,10932431
DE,GR,2,206,201912,31599
DE,GR,2,20M,201912,316397
DE,GR,2,20S,201912,2134650
DE,GR,2,211,201912,1319654
DE,GR,2,212,201912,43638597
DE,GR,2,221,201912,3531963
DE,GR,2,222,201912,8107752
DE,GR,2,231,201912,531429
DE,GR,2,232,201912,139093
DE,GR,2,233,201912,49446
DE,GR,2,234,201912,280114
DE,GR,2,235,201912,2434
DE,GR,2,236,201912,840229
DE,GR,2,237,201912,3094
DE,GR,2,239,201912,632043
DE,GR,2,23M,201912,104208
DE,GR,2,241,201912,1569436
DE,GR,2,242,201912,326772
DE,GR,2,243,201912,253644
DE,GR,2,244,201912,3441771
DE,GR,2,245,201912,52904
DE,GR,2,251,201912,1789301
DE,GR,2,252,201912,747409
DE,GR,2,253,201912,182556
DE,GR,2,254,201912,83696
DE,GR,2,257,201912,2838397
DE,GR,2,259,201912,2570466
DE,GR,2,25M,201912,182208
DE,GR,2,261,201912,2638240
DE,GR,2,262,201912,10807424
DE,GR,2,263,201912,12591261
DE,GR,2,264,201912,2019293
DE,GR,2,265,201912,11599519
DE,GR,2,266,201912,4268189
DE,GR,2,267,201912,2727499
DE,GR,2,268,201912,88748
DE,GR,2,271,201912,5692704
DE,GR,2,272,201912,730591
DE,GR,2,273,201912,1672298
DE,GR,2,274,201912,1084399
DE,GR,2,275,201912,4537557
DE,GR,2,279,201912,4139222
DE,GR,2,281,201912,19056520
DE,GR,2,282,201912,22768985
DE,GR,2,283,201912,2498706
DE,GR,2,284,201912,14293061
DE,GR,2,289,201912,6868920
DE,GR,2,291,201912,22477164
DE,GR,2,292,201912,1493811
DE,GR,2,293,201912,6550133
DE,GR,2,302,201912,78796
DE,GR,2,303,201912,1509921
DE,GR,2,309,201912,1042189
DE,GR,2,30M,201912,26423
DE,GR,2,310,201912,1109945
DE,GR,2,321,201912,321812
DE,GR,2,322,201912,673338
DE,GR,2,323,201912,245511
DE,GR,2,324,201912,2675152
DE,GR,2,325,201912,7923516
DE,GR,2,329,201912,1881989
DE,GR,2,32M,201912,20897
DE,GR,2,32S,201912,1810
DE,GT,1,011,201912,1374552
DE,GT,1,012,201912,1244955
DE,GT,1,013,201912,21984
DE,GT,1,023,201912,124273
DE,GT,1,103,201912,497964
DE,GT,1,108,201912,62836
DE,GT,1,110,201912,939090
DE,GT,1,139,201912,29236
DE,GT,1,141,201912,81492
DE,GT,1,143,201912,1298
DE,GT,1,151,201912,2931
DE,GT,1,161,201912,160028
DE,GT,1,205,201912,215214
DE,GT,1,265,201912,967
DE,GT,1,321,201912,25
DE,GT,1,323,201912,3156
DE,GT,1,324,201912,3622
DE,GT,2,011,201912,150
DE,GT,2,012,201912,15580
DE,GT,2,013,201912,359
DE,GT,2,023,201912,61935
DE,GT,2,089,201912,1140
DE,GT,2,103,201912,79887
DE,GT,2,105,201912,53856
DE,GT,2,107,201912,25085
DE,GT,2,108,201912,306946
DE,GT,2,109,201912,37001
DE,GT,2,110,201912,14929
DE,GT,2,132,201912,985
DE,GT,2,139,201912,57115
DE,GT,2,141,201912,5922
DE,GT,2,151,201912,5942
DE,GT,2,152,201912,637
DE,GT,2,162,201912,15835
DE,GT,2,171,201912,763410
DE,GT,2,172,201912,180963
DE,GT,2,192,201912,228885
DE,GT,2,201,201912,1996158
DE,GT,2,202,201912,661197
DE,GT,2,203,201912,276942
DE,GT,2,204,201912,511320
DE,GT,2,205,201912,679706
DE,GT,2,211,201912,192925
DE,GT,2,212,201912,961001
DE,GT,2,221,201912,125026
DE,GT,2,222,201912,428535
DE,GT,2,231,201912,38646
DE,GT,2,234,201912,66885
DE,GT,2,239,201912,100155
DE,GT,2,241,201912,15777
DE,GT,2,242,201912,78094
DE,GT,2,243,201912,3745
DE,GT,2,244,201912,87521
DE,GT,2,251,201912,3610
DE,GT,2,257,201912,796606
DE,GT,2,259,201912,130447
DE,GT,2,261,201912,4589
DE,GT,2,262,201912,23284
DE,GT,2,263,201912,72773
DE,GT,2,264,201912,12791
DE,GT,2,265,201912,189562
DE,GT,2,266,201912,57649
DE,GT,2,267,201912,34888
DE,GT,2,271,201912,233508
DE,GT,2,272,201912,17391
DE,GT,2,273,201912,198508
DE,GT,2,274,201912,143767
DE,GT,2,275,201912,736728
DE,GT,2,279,201912,239573
DE,GT,2,281,201912,636665
DE,GT,2,282,201912,1154377
DE,GT,2,283,201912,206723
DE,GT,2,284,201912,2420
DE,GT,2,289,201912,677583
DE,GT,2,291,201912,781177
DE,GT,2,293,201912,161211
DE,GT,2,309,201912,85105
DE,GT,2,310,201912,13918
DE,GT,2,321,201912,172
DE,GT,2,324,201912,12255
DE,GT,2,325,201912,508047
DE,GT,2,329,201912,123573
DE,GU,2,162,201912,3358
DE,GU,2,203,201912,686
DE,GU,2,205,201912,849
DE,GU,2,222,201912,136803
DE,GU,2,259,201912,4386
DE,GU,2,282,201912,4943
DE,GU,2,289,201912,406925
DE,GW,2,141,201912,10480
DE,GW,2,275,201912,576
DE,GW,2,289,201912,1660
DE,GW,2,291,201912,151090
DE,GW,2,310,201912,1480
DE,GY,1,282,201912,8138
DE,GY,2,105,201912,98155
DE,GY,2,201,201912,31225
DE,GY,2,205,201912,8214
DE,GY,2,212,201912,496
DE,GY,2,221,201912,180
DE,GY,2,222,201912,11005
DE,GY,2,241,201912,266169
DE,GY,2,243,201912,1050
DE,GY,2,251,201912,22800
DE,GY,2,259,201912,4335
DE,GY,2,265,201912,21079
DE,GY,2,279,201912,5815
DE,GY,2,281,201912,9097
DE,GY,2,282,201912,68871
DE,GY,2,283,201912,2700
DE,GY,2,289,201912,3125
DE,GY,2,325,201912,2546
DE,HK,1,011,201912,159
DE,HK,1,012,201912,23369
DE,HK,1,030,201912,11661
DE,HK,1,089,201912,97812
DE,HK,1,103,201912,95277
DE,HK,1,105,201912,28
DE,HK,1,107,201912,885
DE,HK,1,108,201912,87741
DE,HK,1,110,201912,816
DE,HK,1,131,201912,15811
DE,HK,1,132,201912,235291
DE,HK,1,139,201912,332336
DE,HK,1,141,201912,2443169
DE,HK,1,142,201912,56648
DE,HK,1,143,201912,1083556
DE,HK,1,151,201912,1836375
DE,HK,1,152,201912,103296
DE,HK,1,162,201912,298535
DE,HK,1,171,201912,3446
DE,HK,1,172,201912,213386
DE,HK,1,201,201912,826504
DE,HK,1,203,201912,6461
DE,HK,1,204,201912,136107
DE,HK,1,205,201912,630981
DE,HK,1,211,201912,257835
DE,HK,1,212,201912,3907
DE,HK,1,221,201912,172731
DE,HK,1,222,201912,2832701
DE,HK,1,231,201912,171175
DE,HK,1,234,201912,106583
DE,HK,1,236,201912,23493
DE,HK,1,237,201912,1570
DE,HK,1,239,201912,1277
DE,HK,1,241,201912,7637
DE,HK,1,242,201912,63118
DE,HK,1,243,201912,2662
DE,HK,1,244,201912,327919
DE,HK,1,251,201912,20173
DE,HK,1,254,201912,37770
DE,HK,1,257,201912,1385216
DE,HK,1,259,201912,1189401
DE,HK,1,261,201912,6042360
DE,HK,1,262,201912,11719835
DE,HK,1,263,201912,7430575
DE,HK,1,264,201912,2617276
DE,HK,1,265,201912,9021845
DE,HK,1,266,201912,350199
DE,HK,1,267,201912,1281780
DE,HK,1,271,201912,5847303
DE,HK,1,272,201912,1562418
DE,HK,1,273,201912,4438761
DE,HK,1,274,201912,3458175
DE,HK,1,275,201912,3068900
DE,HK,1,279,201912,3797174
DE,HK,1,281,201912,4298728
DE,HK,1,282,201912,876217
DE,HK,1,283,201912,12676
DE,HK,1,284,201912,83985
DE,HK,1,289,201912,285561
DE,HK,1,292,201912,44119
DE,HK,1,293,201912,328292
DE,HK,1,301,201912,1228
DE,HK,1,303,201912,543196
DE,HK,1,309,201912,786706
DE,HK,1,310,201912,1231385
DE,HK,1,321,201912,3698067
DE,HK,1,322,201912,29544
DE,HK,1,323,201912,296916
DE,HK,1,324,201912,597173
DE,HK,1,325,201912,2418663
DE,HK,1,329,201912,1403101
DE,HK,2,011,201912,22647
DE,HK,2,012,201912,27997
DE,HK,2,014,201912,81021
DE,HK,2,023,201912,4310
DE,HK,2,030,201912,11741
DE,HK,2,081,201912,2806
DE,HK,2,089,201912,54524
DE,HK,2,101,201912,3745053
DE,HK,2,102,201912,45906
DE,HK,2,103,201912,201798
DE,HK,2,104,201912,55057
DE,HK,2,105,201912,466564
DE,HK,2,106,201912,368506
DE,HK,2,107,201912,263162
DE,HK,2,108,201912,6958936
DE,HK,2,109,201912,1096571
DE,HK,2,110,201912,1764028
DE,HK,2,120,201912,178009
DE,HK,2,131,201912,7371
DE,HK,2,132,201912,1511756
DE,HK,2,139,201912,1980432
DE,HK,2,141,201912,8877683
DE,HK,2,142,201912,63861
DE,HK,2,143,201912,1070224
DE,HK,2,151,201912,4003297
DE,HK,2,152,201912,3542345
DE,HK,2,161,201912,26020
DE,HK,2,162,201912,597052
DE,HK,2,171,201912,2485911
DE,HK,2,172,201912,857849
DE,HK,2,192,201912,364070
DE,HK,2,201,201912,27485198
DE,HK,2,202,201912,37160
DE,HK,2,203,201912,1365372
DE,HK,2,204,201912,8819639
DE,HK,2,205,201912,5946597
DE,HK,2,206,201912,48523
